date,ticker,side,size,price,value,comm
2020-11-18,DIS,BUY,14,141.2460073265254,1977.4441025713554,1.9774441025713554
2020-11-18,GS,BUY,4,197.77538324186335,791.1015329674534,0.7911015329674534
2020-11-19,AAPL,BUY,3,114.31311014170139,342.9393304251042,0.34293933042510416
2020-11-19,CRM,SELL,-4,252.9971841544844,845.5269002679208,1.0119887366179376
2020-11-19,CVX,BUY,20,66.93377294077443,1338.6754588154886,1.3386754588154888
2020-11-19,DIS,BUY,3,139.35947562381799,418.078426871454,0.41807842687145397
2020-12-23,AAPL,SELL,-24,128.34868489771108,2416.573362945849,3.080368437545066
2020-12-23,DIS,SELL,-27,168.8961250962714,3246.0387100107887,4.560195377599327
2020-12-23,GS,SELL,-9,222.0517800885813,1605.2033209559659,1.9984660207972318
2020-12-23,IBM,BUY,31,95.09118405581245,2947.826705730186,2.947826705730186
2020-12-23,NKE,SELL,-65,131.81485077281923,6580.305004390201,8.56796530023325
2020-12-23,TRV,BUY,5,123.7828610040917,618.9143050204585,0.6189143050204586
2020-12-23,UNH,BUY,2,307.916767910766,615.833535821532,0.615833535821532
2020-12-24,AAPL,SELL,-8,127.53289325803277,805.524454315283,1.0202631460642622
2020-12-24,AMGN,BUY,19,188.08262321654956,3573.5698411144417,3.5735698411144416
2020-12-24,CVX,BUY,12,68.8060392609389,825.6724711312668,0.8256724711312668
2020-12-24,DIS,SELL,-21,169.9019290152618,2524.6967744528356,3.567940509320498
2020-12-24,GS,SELL,-12,226.9430914845445,2140.2710946079546,2.723317097814534
2020-12-24,IBM,SELL,-9,95.85502199021538,816.2680864839446,0.8626951979119385
2020-12-24,KO,BUY,103,45.32679239445868,4668.659616629244,4.6686596166292444
2020-12-24,MCD,BUY,8,188.27533322256636,1506.2026657805309,1.506202665780531
2020-12-24,MMM,SELL,-5,120.69351405351397,542.8230547511249,0.6034675702675698
2020-12-24,NKE,BUY,37,130.59541132010554,4832.0302188439055,4.832030218843904
2020-12-24,TRV,BUY,4,124.47709025278843,497.9083610111537,0.4979083610111537
2020-12-24,UNH,BUY,8,307.8710255966251,2462.9682047730007,2.462968204773001
2020-12-28,NKE,BUY,1,131.9281895914027,131.9281895914027,0.1319281895914027
2020-12-29,NKE,BUY,2,132.19662373619863,264.39324747239726,0.2643932474723973
2021-01-20,AAPL,BUY,31,125.07462027009419,3877.3132283729196,3.8773132283729197
2021-01-20,AMGN,SELL,-15,208.24621861291956,3084.0477083958685,3.1236932791937932
2021-01-20,BA,SELL,-16,213.13338549041748,2894.334028886754,3.41013416784668
2021-01-20,CAT,SELL,-11,175.28620405529048,1279.6774074550578,1.9281482446081952
2021-01-20,CSCO,SELL,-103,38.99029672221301,3892.0756667238406,4.016000562387941
2021-01-20,CVX,SELL,-37,76.03052692577226,2457.0302639504725,2.813129496253574
2021-01-20,DIS,BUY,17,171.2742179751694,2911.6617055778797,2.9116617055778797
2021-01-20,GS,SELL,-27,261.1823141798742,4815.609962867898,7.051922482856603
2021-01-20,HD,BUY,10,240.43027748810755,2404.3027748810755,2.4043027748810757
2021-01-20,HON,BUY,5,175.21649913412392,876.0824956706197,0.8760824956706196
2021-01-20,IBM,SELL,-14,99.45916882502443,1269.7503567528026,1.392428363550342
2021-01-20,INTC,SELL,-151,52.624104981416174,7270.043884324741,7.946239852193842
2021-01-20,JNJ,SELL,-9,140.7713426024468,1094.2536112076796,1.2669420834220213
2021-01-20,JPM,SELL,-54,120.68962962368954,4484.9596127165905,6.517239999679236
2021-01-20,KO,BUY,123,41.49683461646501,5104.110657825196,5.104110657825196
2021-01-20,MCD,BUY,12,186.52683013623377,2238.321961634805,2.238321961634805
2021-01-20,MMM,BUY,13,117.08772990459804,1522.1404887597744,1.5221404887597745
2021-01-20,MRK,BUY,42,67.31239082814957,2827.1204147822823,2.827120414782282
2021-01-20,MSFT,BUY,5,208.52026341405275,1042.6013170702638,1.042601317070264
2021-01-20,NKE,BUY,8,129.92901535260057,1039.4321228208046,1.0394321228208045
2021-01-20,PG,BUY,37,115.31086053913563,4266.501839948019,4.266501839948019
2021-01-20,UNH,SELL,-8,321.6780262304089,2268.567841543065,2.573424209843271
