date,equity
2017-02-16,1114805.4771219722
2017-02-17,1115203.051922366
2017-02-21,1120137.1689015734
2017-02-22,1118520.0289257094
2017-02-23,1121212.4344745849
2017-02-24,1122053.06823245
2017-02-27,1122035.2886260683
2017-02-28,1119335.9647966793
2017-03-01,1123933.314207449
2017-03-02,1116177.067151664
2017-03-03,1116807.4118371767
2017-03-06,1114379.7730865427
2017-03-07,1110163.9544322984
2017-03-08,1101737.6043295388
2017-03-09,1098005.141440291
2017-03-10,1100632.5557243242
2017-03-13,1101918.788664014
2017-03-14,1099148.8767027305
2017-03-15,1113634.8823494057
2017-03-16,1112898.734165917
2017-03-17,1113765.869088779
2017-03-20,1116008.6719554584
2017-03-21,1111738.6356885682
2017-03-22,1114122.2761906474
2017-03-23,1113767.0468494426
2017-03-24,1114415.3720140932
2017-03-27,1113765.6357113954
2017-03-28,1116612.759317208
2017-03-29,1120996.1803859368
2017-03-30,1119066.7826361884
2017-03-31,1118193.5460288012
2017-04-03,1121026.0898303261
2017-04-04,1121597.7526362662
2017-04-05,1120264.9356394229
2017-04-06,1121547.5211016047
2017-04-07,1120112.8473355833
2017-04-10,1121956.2623080276
2017-04-11,1124797.4214025852
2017-04-12,1125554.0558453442
2017-04-13,1121651.6301661558
2017-04-17,1126095.1387166304
2017-04-18,1124396.5694216725
2017-04-19,1118881.7601519022
2017-04-20,1123526.1414591328
2017-04-21,1122254.7793875823
2017-04-24,1125965.6814252397
2017-04-25,1128111.1818600195
2017-04-26,1127286.1954916825
2017-04-27,1125648.6557874111
2017-04-28,1125243.6258067784
2017-05-01,1125345.573962031
2017-05-02,1126546.6313499704
2017-05-03,1122324.1757721787
2017-05-04,1115882.258749237
2017-05-05,1121629.401059763
2017-05-08,1120700.3935659705
2017-05-09,1120707.910314231
2017-05-10,1124491.7242289153
2017-05-11,1124096.2454034702
2017-05-12,1125622.188734504
2017-05-15,1129504.3470189078
2017-05-16,1129491.9538939542
2017-05-17,1125014.2268459972
2017-05-18,1123381.536790007
2017-05-19,1131935.7398127783
2017-05-22,1133653.9641443205
2017-05-23,1132998.229941734
2017-05-24,1135613.232352266
2017-05-25,1135336.0617112808
2017-05-26,1136823.1570000362
2017-05-30,1133822.1867127186
2017-05-31,1132636.176602448
2017-06-01,1137153.9021313193
2017-06-02,1141449.9792666715
2017-06-05,1139958.023711604
2017-06-06,1142621.6954136684
2017-06-07,1140606.3703563
2017-06-08,1140128.3718192342
2017-06-09,1139248.7146709622
2017-06-12,1139764.231659137
2017-06-13,1143379.0343949245
2017-06-14,1142246.6112163498
2017-06-15,1138520.7743665655
2017-06-16,1140712.1886621336
2017-06-19,1142992.5678592147
2017-06-20,1138094.2867808254
2017-06-21,1137110.6541207011
2017-06-22,1138493.1521784435
2017-06-23,1141718.3527102806
2017-06-26,1143090.751353782
2017-06-27,1136041.4777216627
2017-06-28,1140926.5489098935
2017-06-29,1133380.4080358655
2017-06-30,1134410.5337124446
2017-07-03,1135860.4543625917
2017-07-05,1133535.514017998
2017-07-06,1124540.8342763877
2017-07-07,1125626.6428513355
2017-07-10,1128090.8170113543
2017-07-11,1130581.1386939792
2017-07-12,1139720.3696584266
2017-07-13,1140719.1219255305
2017-07-14,1147521.0533998322
2017-07-17,1148338.4569626888
2017-07-18,1150783.700636283
2017-07-19,1156212.5628575557
2017-07-20,1155816.900971234
2017-07-21,1155785.5671213034
2017-07-24,1155674.1072915983
2017-07-25,1155019.0991386594
2017-07-26,1159027.8270584587
2017-07-27,1157853.9073116838
2017-07-28,1158937.6006991845
2017-07-31,1159346.8347673207
2017-08-01,1162024.153639969
2017-08-02,1160493.5443262663
2017-08-03,1158705.9907279795
2017-08-04,1158179.464568229
2017-08-07,1159134.9304067174
2017-08-08,1157287.4299904658
2017-08-09,1157203.2136456943
2017-08-10,1148403.0015822756
2017-08-11,1149184.1580377384
2017-08-14,1153991.289352123
2017-08-15,1152044.47968135
2017-08-16,1155482.790129094
2017-08-17,1147692.2252227906
2017-08-18,1148038.385895971
2017-08-21,1150082.7183386493
2017-08-22,1154759.1744479537
2017-08-23,1158228.9855687926
2017-08-24,1156865.4584206014
2017-08-25,1160264.092736591
2017-08-28,1160039.1677497367
2017-08-29,1159988.5587121951
2017-08-30,1162821.7273546762
2017-08-31,1167963.6974455402
2017-09-01,1170315.898549433
2017-09-05,1169651.2983940425
2017-09-06,1172271.0911012792
2017-09-07,1177190.0324303154
2017-09-08,1172920.303730328
2017-09-11,1177169.856068157
2017-09-12,1177028.3043936433
2017-09-13,1176242.537778506
2017-09-14,1178610.5443986657
2017-09-15,1180249.85822416
2017-09-18,1178876.238106405
2017-09-19,1179374.3714087307
2017-09-20,1177919.1074669529
2017-09-21,1175709.2835118345
2017-09-22,1175728.3655045968
2017-09-25,1177500.334447165
2017-09-26,1176024.919978408
2017-09-27,1173317.453388281
2017-09-28,1174348.7349363118
2017-09-29,1177126.4459172455
2017-10-02,1177160.5487559717
2017-10-03,1179707.6848223375
2017-10-04,1181022.31925479
2017-10-05,1183343.9492807512
2017-10-06,1181215.102381763
2017-10-09,1182469.268489367
2017-10-10,1185410.0829641626
2017-10-11,1187621.1694164563
2017-10-12,1187693.0329393565
2017-10-13,1191977.9244399793
2017-10-16,1190930.13018356
2017-10-17,1189797.7269761025
2017-10-18,1187629.404522938
2017-10-19,1186704.7607146027
2017-10-20,1185474.9642408092
2017-10-23,1182680.6822305536
2017-10-24,1181148.0695527087
2017-10-25,1177539.511089673
2017-10-26,1174305.7333596495
2017-10-27,1183426.5355670142
2017-10-30,1184494.3896848673
2017-10-31,1186280.2449656122
2017-11-01,1190353.49152245
2017-11-02,1191530.6517014084
2017-11-03,1192122.6665356506
2017-11-06,1199304.765605608
2017-11-07,1199056.3381706725
2017-11-08,1200239.335395671
2017-11-09,1198715.3614184062
2017-11-10,1193967.7131825748
2017-11-13,1194240.7452350592
2017-11-14,1191245.4826511045
2017-11-15,1188353.9343039556
2017-11-16,1193381.6505590656
2017-11-17,1195813.8335655825
2017-11-20,1194272.12656185
2017-11-21,1200340.5393620727
2017-11-22,1203067.099399219
2017-11-24,1203083.878751152
2017-11-27,1199250.5975913268
2017-11-28,1203356.9583399757
2017-11-29,1197672.2565908588
2017-11-30,1198774.0900623386
2017-12-01,1201208.8210992962
2017-12-04,1199609.725672231
2017-12-05,1197124.554792862
2017-12-06,1194293.504260322
2017-12-07,1193322.4624214806
2017-12-08,1198109.2721072126
2017-12-11,1200520.8997727493
2017-12-12,1200009.1413339735
2017-12-13,1204250.7870978632
2017-12-14,1202426.5064105082
2017-12-15,1206799.7030486988
2017-12-18,1211526.1051237155
2017-12-19,1204842.6513335737
2017-12-20,1203971.3831851438
2017-12-21,1208771.9434121065
2017-12-22,1211617.7128354178
2017-12-26,1213746.2914740718
2017-12-27,1216710.0210241424
2017-12-28,1219316.7326560027
2017-12-29,1219488.3287939439
2018-01-02,1226175.5569410967
2018-01-03,1231271.646365877
2018-01-04,1231760.7601557702
2018-01-05,1234014.6077552896
2018-01-08,1236104.36625675
2018-01-09,1231176.873799713
2018-01-10,1228661.702383931
2018-01-11,1234905.6946814784
2018-01-12,1239764.5393254256
2018-01-16,1237749.4059269384
2018-01-17,1242281.1667406908
2018-01-18,1237241.3422288853
2018-01-19,1239330.0453619284
2018-01-22,1246882.8082153564
2018-01-23,1252117.5021296295
2018-01-24,1252302.3704088894
2018-01-25,1251599.2156826393
2018-01-26,1256183.663524154
2018-01-29,1246824.2003783062
2018-01-30,1237026.1154773878
2018-01-31,1242901.0492053642
2018-02-01,1236493.9386879907
2018-02-02,1217368.491020081
2018-02-05,1194856.6576495261
2018-02-06,1193156.241222461
2018-02-07,1181669.0624130098
2018-02-08,1159813.8412616977
2018-02-09,1167217.1112916216
2018-02-12,1175879.3847988986
2018-02-13,1179362.6169192058
2018-02-14,1187250.4644971383
2018-02-15,1195446.1826511158
2018-02-16,1195633.3678363354
2018-02-20,1188037.574114457
2018-02-21,1179281.2168102541
2018-02-22,1183395.4961680903
2018-02-23,1196481.5452839502
2018-02-26,1202412.9037804964
2018-02-27,1188636.2044503682
2018-02-28,1182285.3565224288
2018-03-01,1179034.245596517
2018-03-02,1180992.7909796597
2018-03-05,1186265.5144897897
2018-03-06,1190428.0999104064
2018-03-07,1189292.400285094
2018-03-08,1191377.9759896935
2018-03-09,1200526.4730457459
2018-03-12,1202754.7156483354
2018-03-13,1199218.2468481576
2018-03-14,1199106.308358437
2018-03-15,1197014.6826746175
2018-03-16,1198037.0503396674
2018-03-19,1188843.8754121258
2018-03-20,1189680.4447320444
2018-03-21,1194666.207201379
2018-03-22,1182047.1366356555
2018-03-23,1171670.414914099
2018-03-26,1187420.9887283705
2018-03-27,1180101.5243856092
2018-03-28,1177896.8607974965
2018-03-29,1187907.9833907953
2018-04-02,1176695.1786845936
2018-04-03,1182443.0741337128
2018-04-04,1186830.0446121825
2018-04-05,1189519.9436661701
2018-04-06,1180527.2566158262
2018-04-09,1182774.6832816838
2018-04-10,1193889.430761286
2018-04-11,1195594.858231092
2018-04-12,1193806.2166267885
2018-04-13,1194695.5417793484
2018-04-16,1199216.016636865
2018-04-17,1205293.5979472853
2018-04-18,1206657.1638265047
2018-04-19,1200924.297809746
2018-04-20,1192402.369070686
2018-04-23,1190924.8474827246
2018-04-24,1185601.3354400937
2018-04-25,1183824.4097760445
2018-04-26,1193080.6515384305
2018-04-27,1196864.4506304604
2018-04-30,1192499.2427676595
2018-05-01,1191714.7551457167
2018-05-02,1188634.500628594
2018-05-03,1188682.2803412278
2018-05-04,1195684.428985963
2018-05-07,1196960.2858071036
2018-05-08,1197642.218935124
2018-05-09,1202752.1423610782
2018-05-10,1212288.26694462
2018-05-11,1212396.6446142895
2018-05-14,1211291.549872937
2018-05-15,1200142.1513011614
2018-05-16,1202679.3377114164
2018-05-17,1200836.6789048833
2018-05-18,1199441.022068714
2018-05-21,1204896.4692983937
2018-05-22,1203066.9975395885
2018-05-23,1206899.5793225917
2018-05-24,1205894.531613818
2018-05-25,1204053.211145073
2018-05-29,1202777.0043480245
2018-05-30,1211009.0504117773
2018-05-31,1207725.4243112004
2018-06-01,1212039.0000553988
2018-06-04,1213394.2645667265
2018-06-05,1212984.4659440694
2018-06-06,1216293.0387811086
2018-06-07,1217444.042339219
2018-06-08,1217413.474517437
2018-06-11,1218289.4317720553
2018-06-12,1217909.2210840594
2018-06-13,1213446.5365302535
2018-06-14,1216839.443485934
2018-06-15,1210411.0016877449
2018-06-18,1209206.1864195494
2018-06-19,1207284.4778984631
2018-06-20,1208338.8707288543
2018-06-21,1203449.9649718176
2018-06-22,1209102.8300392039
2018-06-25,1200284.420137382
2018-06-26,1202346.520003222
2018-06-27,1199890.5435287545
2018-06-28,1203045.2594077785
2018-06-29,1206463.1301372647
2018-07-02,1202068.6079105067
2018-07-03,1204866.7750457537
2018-07-05,1209519.505188418
2018-07-06,1215874.8924381263
2018-07-09,1220821.485030521
2018-07-10,1221897.5112920394
2018-07-11,1214006.9168967237
2018-07-12,1219850.0839865387
2018-07-13,1220255.6959644502
2018-07-16,1216361.7971084446
2018-07-17,1215166.869079759
2018-07-18,1214181.9000083732
2018-07-19,1213686.404832013
2018-07-20,1212346.3055910273
2018-07-23,1208586.0256094676
2018-07-24,1213343.7063239478
2018-07-25,1220539.5844313204
2018-07-26,1218451.259079619
2018-07-27,1215478.82418278
2018-07-30,1214054.4002886503
2018-07-31,1219463.1388244366
2018-08-01,1214906.128585633
2018-08-02,1213571.245490037
2018-08-03,1218065.5363833476
2018-08-06,1218001.3565167075
2018-08-07,1220074.0140439956
2018-08-08,1218407.8318691368
2018-08-09,1217519.9314377275
2018-08-10,1213963.7343640723
2018-08-13,1206888.0075628448
2018-08-14,1210316.7012802716
2018-08-15,1199944.2489049116
2018-08-16,1204531.6540562739
2018-08-17,1209440.4379631493
2018-08-20,1213210.9678832956
2018-08-21,1214970.835465282
2018-08-22,1217651.2388511882
2018-08-23,1213189.0074485329
2018-08-24,1221666.0768697944
2018-08-27,1225650.1613659486
2018-08-28,1224282.4866320204
2018-08-29,1228269.2313650257
2018-08-30,1222541.4564348073
2018-08-31,1222173.840357054
2018-09-04,1215443.7146599852
2018-09-05,1213133.1658986795
2018-09-06,1210912.7414920751
2018-09-07,1205932.7015194434
2018-09-10,1206746.75101677
2018-09-11,1208012.6251228629
2018-09-12,1210716.614140939
2018-09-13,1214872.535503457
2018-09-14,1212687.0891706797
2018-09-17,1210863.217980602
2018-09-18,1211760.557702257
2018-09-19,1212165.3558579034
2018-09-20,1218487.7895512537
2018-09-21,1218337.1339157613
2018-09-24,1215085.7803570062
2018-09-25,1216282.6392189055
2018-09-26,1213854.4687596802
2018-09-27,1215273.183174128
2018-09-28,1216195.0380912842
2018-10-01,1216103.1839864845
2018-10-02,1216671.0924780997
2018-10-03,1211929.0548783713
2018-10-04,1203244.5842574306
2018-10-05,1199501.055443944
2018-10-08,1199339.2210521016
2018-10-09,1201925.9587891258
2018-10-10,1183621.9026859717
2018-10-11,1175039.0128071161
2018-10-12,1181698.166746225
2018-10-15,1179150.4979278275
2018-10-16,1191674.8725923803
2018-10-17,1187762.8495268386
2018-10-18,1179855.301688672
2018-10-19,1180587.8373539324
2018-10-22,1177625.288048738
2018-10-23,1173902.301788061
2018-10-24,1159294.0836873297
2018-10-25,1169224.282517903
2018-10-26,1160353.3087805388
2018-10-29,1154485.9251729478
2018-10-30,1163794.260006491
2018-10-31,1166263.209065896
2018-11-01,1176832.2128903728
2018-11-02,1171880.6628857858
2018-11-05,1177611.487133561
2018-11-06,1180072.4198934825
2018-11-07,1192000.8063674073
2018-11-08,1184660.4943457895
2018-11-09,1178947.1267994766
2018-11-12,1169567.489066835
2018-11-13,1167796.8658299518
2018-11-14,1167074.9564865811
2018-11-15,1173658.0503738641
2018-11-16,1178683.8458355372
2018-11-19,1172834.1184079847
2018-11-20,1159934.6914250478
2018-11-21,1165743.7228170687
2018-11-23,1158618.3257626502
2018-11-26,1166197.293132032
2018-11-27,1167355.7832617792
2018-11-28,1179569.7075298156
2018-11-29,1179264.7433876893
2018-11-30,1181969.4239237718
2018-12-03,1193163.063213247
2018-12-04,1179512.5109677361
2018-12-06,1180437.5020058479
2018-12-07,1170821.4859319455
2018-12-10,1168013.0359203978
2018-12-11,1169120.6595113818
