,PPO,MinVariance,DJIA
2021-06-14,1307213.8168662162,1208541.9967356282,1336459.6523835778
2021-06-15,1303745.2046085335,1204402.555961372,1332790.641989541
2021-06-16,1294078.325137396,1195912.2839126154,1322467.8694064838
2021-06-17,1286751.9159454429,1195658.0495227438,1314299.1149643243
2021-06-18,1265985.1903091567,1177933.1490008896,1293573.5777215236
2021-06-21,1286455.2298768328,1191293.5710993852,1316378.7571705421
2021-06-22,1288269.3565415004,1193394.7569397758,1319044.7549597556
2021-06-23,1284492.654788885,1187098.4025898757,1316272.657622907
2021-06-24,1296161.3206034936,1193124.7938445448,1328807.431218388
2021-06-25,1306516.9934879742,1211486.410045384,1338017.4487460635
2021-06-28,1301779.9185327622,1210727.482993438,1332166.6430763404
2021-06-29,1300012.8152675147,1209560.1370096551,1332517.120695066
2021-06-30,1308429.9794652525,1217752.882154604,1340685.8751372255
2021-07-01,1314260.0881665424,1221828.9902862879,1345776.9837598628
2021-07-02,1319330.4530297217,1230326.9604840402,1351715.21909974
2021-07-06,1310910.8888999396,1224010.6199040243,1343594.7331213113
2021-07-07,1314744.0634949603,1230353.5909959497,1347652.1680395224
2021-07-08,1306375.3062196486,1224035.340695669,1337554.6482872097
2021-07-09,1322145.3842284032,1232985.3190136272,1354971.8225253588
2021-07-12,1326519.5047252784,1233999.8204754684,1359868.6429920984
2021-07-13,1322001.0957954063,1233985.1066098455,1355695.697693701
2021-07-14,1324466.9101203075,1240706.876634491,1357422.5854668664
2021-07-15,1324612.4819695347,1241450.5729645658,1359512.7010189882
2021-07-16,1312999.2696509685,1236193.3354270873,1347887.7424285489
2021-07-19,1288042.1292272622,1222154.2624063399,1319684.387998001
2021-07-20,1305989.5246165842,1230739.2599823517,1341054.111907701
2021-07-21,1316497.4142832935,1236266.8098787894,1352167.8497879338
2021-07-22,1316151.8022802104,1238483.048902631,1353152.9514533856
2021-07-23,1322452.0214378517,1249774.1975585283,1362408.8088428432
2021-07-26,1327103.3492676807,1250700.5285104609,1365624.5813981993
2021-07-27,1324002.431092183,1252659.331248655,1362291.0216483301
2021-07-28,1319667.014787729,1244543.506919574,1357333.182557629
2021-07-29,1324520.9493212549,1247085.9940461484,1363301.7754218653
2021-07-30,1319360.2165879146,1247903.7429224271,1357509.559774155
2021-08-02,1316517.4507285752,1245192.8307013,1353728.3783276116
2021-08-03,1327043.7565326234,1253696.522596945,1364540.0588404718
2021-08-04,1314331.9433511146,1243097.585176285,1351960.811471805
2021-08-05,1324696.356109963,1249862.4374633734,1362513.694089504
2021-08-06,1327933.8787554,1249709.5323869959,1368119.3627500273
2021-08-09,1324452.468379097,1248503.513850329,1363974.8017369057
2021-08-10,1330182.0355333313,1253479.3270632084,1370301.613388579
2021-08-11,1338301.7529904433,1258289.384590531,1378861.8281073489
2021-08-12,1340761.7041698387,1261388.2055046954,1379440.138946389
2021-08-13,1341942.982528065,1266550.8873371533,1380043.4947430254
2021-08-16,1345813.9625994372,1275409.292177839,1384318.593110891
2021-08-17,1336622.875679134,1272698.1069529797,1373356.1874895883
2021-08-18,1320768.737324189,1259055.5805108538,1358489.6524480877
2021-08-19,1318237.7565758764,1262324.6850742404,1355902.8877974516
2021-08-20,1325650.7914029125,1268088.703357778,1364683.0427802028
