,PPO,MinVariance,DJIA
2020-09-25,1760287.9937728294,1930615.7942137504,1523802.827252116
2020-09-28,1788867.8977916117,1941784.8610383603,1546799.5094677822
2020-09-29,1778560.8068842543,1936481.2820944989,1539431.121502666
2020-09-30,1797586.7358007587,1955711.0865838407,1557882.2650391965
2020-10-01,1797810.947020344,1955377.4783388681,1559856.2005044415
2020-10-02,1789626.7269402486,1942905.36143286,1552336.9991821907
2020-10-05,1818054.5803716911,1968029.7754395865,1578458.814536918
2020-10-06,1795349.9766845768,1952259.6722207903,1557380.9776495043
2020-10-07,1828488.946072903,1975868.3662147154,1587140.4944159081
2020-10-08,1843452.545891259,1971586.8606606554,1593984.48560981
2020-10-09,1850380.3292503108,1980339.1704528863,1603034.601315526
2020-10-12,1867605.6301601012,1988614.3431233107,1617088.2814516765
2020-10-13,1854082.8538663727,1981556.0142958672,1608244.6168557638
2020-10-14,1845452.3692611423,1972173.3887260216,1598946.6502951484
2020-10-15,1844871.4553551597,1967865.7955116217,1597836.3047507522
2020-10-16,1851362.6649000521,1973284.6349608153,1604123.0422328876
2020-10-19,1825709.3021794658,1945370.9647764997,1581082.003147476
2020-10-20,1831693.9233829647,1953686.0755733093,1587439.2735286634
2020-10-21,1825440.0500150751,1949056.1150922352,1581945.5930683245
2020-10-22,1840870.7296928691,1956973.938688065,1590516.216488248
2020-10-23,1832843.132089609,1959501.925114887,1588941.0547581725
2020-10-26,1791511.4215684289,1934646.645042724,1552481.13162808
2020-10-27,1774607.2022438224,1925260.8491796963,1540021.5607243904
2020-10-28,1716333.6307023093,1867930.2483404982,1487128.567346488
2020-10-29,1726219.4464411968,1869244.7229836415,1494932.0907276508
