date,equity
2018-07-11,1570241.2694512738
2018-07-12,1584287.8342290793
2018-07-13,1585886.7753023363
2018-07-16,1588515.0500673577
2018-07-17,1591570.4704572351
2018-07-18,1593702.2098654134
2018-07-19,1587630.9252305164
2018-07-20,1589177.0485648331
2018-07-23,1590448.7213053994
2018-07-24,1598993.4087833683
2018-07-25,1612487.5223910683
2018-07-26,1617494.8476727344
2018-07-27,1608802.3449104072
2018-07-30,1601967.0041148625
2018-07-31,1608771.3347859734
2018-08-01,1604334.8395987407
2018-08-02,1607952.1682639285
2018-08-03,1616994.6601593392
2018-08-06,1620891.7459601613
2018-08-07,1629429.5549004893
2018-08-08,1626229.3312112659
2018-08-09,1622985.2097145098
2018-08-10,1613304.2791325925
2018-08-13,1606504.802529479
2018-08-14,1612522.7180303233
2018-08-15,1605963.3967699488
2018-08-16,1629388.9312789126
2018-08-17,1635179.6365737726
2018-08-20,1639712.3108486685
2018-08-21,1642455.2946440664
2018-08-22,1638104.588050496
2018-08-23,1635932.7162250534
2018-08-24,1643521.7824323373
2018-08-27,1656558.8787359074
2018-08-28,1658614.7565237067
2018-08-29,1663490.8641537614
2018-08-30,1655209.1041238133
2018-08-31,1654872.7019751577
2018-09-04,1650487.0628500225
2018-09-05,1652231.9872420249
2018-09-06,1652744.7397643551
2018-09-07,1648632.9217087473
2018-09-10,1650291.2639351764
2018-09-11,1652566.6356683534
2018-09-12,1654961.8842438099
2018-09-13,1666295.8264122605
2018-09-14,1664494.2275105035
2018-09-17,1661394.3746148373
2018-09-18,1670922.0635487295
2018-09-19,1675650.300520327
2018-09-20,1692308.274614901
2018-09-21,1697021.3424107996
2018-09-24,1689337.697261561
2018-09-25,1684521.4868199856
2018-09-26,1678928.1756907888
2018-09-27,1682952.8650744918
2018-09-28,1685156.947269235
2018-10-01,1693896.9080593744
2018-10-02,1701084.9627200854
2018-10-03,1702362.8907772747
2018-10-04,1691218.8703629265
2018-10-05,1682305.2654490129
2018-10-08,1683662.2503538989
2018-10-09,1683519.1818462647
2018-10-10,1633284.551311634
2018-10-11,1600102.4910171006
2018-10-12,1619104.6637435737
2018-10-15,1611492.4042747703
2018-10-16,1644414.0472380123
2018-10-17,1641846.3918627808
2018-10-18,1623929.171406763
2018-10-19,1628761.6494424331
2018-10-22,1624138.068362355
2018-10-23,1615497.0612021363
2018-10-24,1578288.333015014
2018-10-25,1600696.3995491248
2018-10-26,1584104.2103418603
2018-10-29,1576138.834365783
2018-10-30,1603388.9420456034
2018-10-31,1615806.9413271227
2018-11-01,1625298.5254233768
2018-11-02,1619978.834543345
2018-11-05,1636834.3140282917
2018-11-06,1644871.0131227947
2018-11-07,1678536.542411547
2018-11-08,1680778.0291817351
2018-11-09,1667655.0959780132
2018-11-12,1635900.6460075993
2018-11-13,1633778.3557408256
2018-11-14,1621600.6087887192
2018-11-15,1639324.7650644765
2018-11-16,1648744.0025492935
2018-11-19,1628109.9370707013
2018-11-20,1595746.449886805
2018-11-21,1596778.3946381896
2018-11-23,1584885.837495651
2018-11-26,1607668.3149155942
2018-11-27,1617808.8866317938
2018-11-28,1656403.9787366253
2018-11-29,1653355.0222992802
2018-11-30,1671960.6752132524
2018-12-03,1682747.8855258205
2018-12-04,1636630.1219514867
2018-12-06,1636317.3287129544
2018-12-07,1600587.9301355446
2018-12-10,1605416.486704434
2018-12-11,1605136.5985803849
2018-12-12,1613962.176404463
2018-12-13,1619571.79291532
